CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:26:10","18 SPCS","THOR ABLESTAR DEB","1961-015AJ","EARTH","TEME","UTC","SGP4","2020-10-02T02:40:56.584128","14.05746105","0.01596740","65.7736","167.4098","299.4527","59.0698","0","U","148","999","46613","-0.00012435000000","-0.00000316","0.0000000000000","7252.102","102.436","989.764","758.169","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2839747","162592622","0 THOR ABLESTAR DEB","1   148U 61015AJ  20276.11176602 -.00000316  00000-0 -12435-3 0  9997","2   148  65.7736 167.4098 0159674 299.4527  59.0698 14.05746105466134"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015AL","EARTH","TEME","UTC","SGP4","2020-10-02T11:31:24.100320","13.81260209","0.00581890","66.2504","350.7374","17.2259","343.0767","0","U","150","999","82050","0.00018207000000","0.00000117","0.0000000000000","7337.557","104.252","1002.118","916.725","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162603456","0 THOR ABLESTAR DEB","1   150U 61015AL  20276.48014005 +.00000117 +00000-0 +18207-3 0  9998","2   150 066.2504 350.7374 0058189 017.2259 343.0767 13.81260209820504"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015AN","EARTH","TEME","UTC","SGP4","2020-10-02T06:13:44.371776","14.09254914","0.01554290","66.5922","219.9020","174.5371","185.7450","0","U","152","999","3225","0.00016886000000","0.00000247","0.0000000000000","7240.059","102.181","974.456","749.392","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162602381","0 THOR ABLESTAR DEB","1   152U 61015AN  20276.25954134 +.00000247 +00000-0 +16886-3 0  9996","2   152 066.5922 219.9020 0155429 174.5371 185.7450 14.09254914032258"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T14:16:09","18 SPCS","THOR ABLESTAR DEB","1961-015AQ","EARTH","TEME","UTC","SGP4","2020-10-02T10:24:47.414304","14.04493682","0.00833000","66.6607","354.9774","359.7714","0.3318","0","U","154","999","2428","0.00004409200000","-0.00000008","0.0000000000000","7256.412","102.528","938.723","817.831","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840091","162599915","0 THOR ABLESTAR DEB","1   154U 61015AQ  20276.43388211 -.00000008  00000-0  44092-4 0  9992","2   154  66.6607 354.9774 0083300 359.7714   0.3318 14.04493682 24284"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015AR","EARTH","TEME","UTC","SGP4","2020-10-02T11:01:31.705536","14.39340314","0.00399920","66.8816","40.1607","76.2760","284.2791","0","U","155","999","6028","0.00010735000000","0.00000251","0.0000000000000","7138.815","100.045","789.230","732.131","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162602876","0 THOR ABLESTAR DEB","1   155U 61015AR  20276.45939474 +.00000251 +00000-0 +10735-3 0  9993","2   155 066.8816 040.1607 0039992 076.2760 284.2791 14.39340314060287"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015AU","EARTH","TEME","UTC","SGP4","2020-10-02T11:22:05.969280","12.65253849","0.06041830","67.0740","320.1136","68.4397","297.9884","0","U","158","999","74165","-0.00016508000000","-0.00000115","0.0000000000000","7779.470","113.811","1871.358","931.313","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162602839","0 THOR ABLESTAR DEB","1   158U 61015AU  20276.47368020 -.00000115 +00000-0 -16508-3 0  9996","2   158 067.0740 320.1136 0604183 068.4397 297.9884 12.65253849741650"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015AV","EARTH","TEME","UTC","SGP4","2020-10-02T01:48:27.123552","13.02081242","0.03789530","65.5240","158.6358","233.4505","123.1077","0","U","159","999","80942","0.00000495850000","-0.00000066","0.0000000000000","7632.083","110.592","1543.168","964.728","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162602866","0 THOR ABLESTAR DEB","1   159U 61015AV  20276.07531393 -.00000066 +00000-0 +49585-5 0  9995","2   159 065.5240 158.6358 0378953 233.4505 123.1077 13.02081242809429"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","TIROS 3","1961-017A","EARTH","TEME","UTC","SGP4","2020-10-02T06:04:15.971232","14.44063654","0.00448000","47.8989","115.0878","179.6907","180.4020","0","U","162","999","9049","0.00001530000000","-0.00000110","0.0000000000000","7123.240","99.718","777.017","713.193","PAYLOAD","MEDIUM","US","1961-07-12","AFETR","","2840178","162602449","0 TIROS 3","1   162U 61017A   20276.25296263 -.00000110 +00000-0 +15300-4 0  9992","2   162 047.8989 115.0878 0044800 179.6907 180.4020 14.44063654090495"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","MIDAS 3","1961-018A","EARTH","TEME","UTC","SGP4","2020-10-02T11:30:05.430528","8.91835788","0.01015460","91.1852","114.5184","283.2623","75.6940","0","U","163","999","92823","0.00226130000000","0.00000007","0.0000000000000","9822.270","161.464","3543.877","3344.394","PAYLOAD","LARGE","US","1961-07-12","AFWTR","","2840178","162602646","0 MIDAS 3","1   163U 61018A   20276.47922952 +.00000007 +00000-0 +22613-2 0  9996","2   163 091.1852 114.5184 0101546 283.2623 075.6940 08.91835788928237"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T02:09:23","18 SPCS","DELTA 1 DEB (YO)","1961-017D","EARTH","TEME","UTC","SGP4","2020-10-01T20:10:42.736224","14.22768707","0.00922130","47.8455","204.7186","221.5942","137.7900","0","U","167","999","6777","0.00011283000000","0.00000115","0.0000000000000","7194.141","101.211","882.345","749.667","DEBRIS","SMALL","US","1961-07-12","AFETR","","2839626","162570463","0 DELTA 1 DEB (YO)","1   167U 61017D   20275.84077241 +.00000115 +00000-0 +11283-3 0  9993","2   167 047.8455 204.7186 0092213 221.5942 137.7900 14.22768707067777"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015AY","EARTH","TEME","UTC","SGP4","2020-10-02T07:56:17.278656","13.57508298","0.01293460","67.0670","250.8657","105.6314","255.9067","0","U","172","999","92211","0.00027126000000","0.00000137","0.0000000000000","7422.898","106.076","1140.775","948.751","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162602393","0 THOR ABLESTAR DEB","1   172U 61015AY  20276.33075554 +.00000137 +00000-0 +27126-3 0  9994","2   172 067.0670 250.8657 0129346 105.6314 255.9067 13.57508298922113"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BB","EARTH","TEME","UTC","SGP4","2020-10-02T06:56:53.476512","14.13494759","0.01111380","66.6613","122.3677","108.9672","252.3500","0","U","177","999","4653","-0.00011461000000","-0.00000311","0.0000000000000","7225.574","101.875","927.742","767.135","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162603278","0 THOR ABLESTAR DEB","1   177U 61015BB  20276.28950783 -.00000311 +00000-0 -11461-3 0  9990","2   177 066.6613 122.3677 0111138 108.9672 252.3500 14.13494759046533"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BC","EARTH","TEME","UTC","SGP4","2020-10-02T10:28:48.510912","13.92371943","0.00753610","66.8665","50.5494","37.9204","322.7149","0","U","178","999","709","0.00000783140000","-0.00000066","0.0000000000000","7298.467","103.420","975.334","865.330","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162602868","0 THOR ABLESTAR DEB","1   178U 61015BC  20276.43667258 -.00000066 +00000-0 +78314-5 0  9998","2   178 066.8665 050.5494 0075361 037.9204 322.7149 13.92371943007095"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","MIDAS 3 DEB","1961-018C","EARTH","TEME","UTC","SGP4","2020-10-02T05:50:41.120736","8.93799338","0.01014700","91.1794","117.2074","155.2839","205.2943","0","U","188","999","93201","0.01544500000000","0.00000046","0.0000000000000","9807.880","161.109","3529.265","3330.224","DEBRIS","MEDIUM","US","1961-07-12","AFWTR","","2840178","162604082","0 MIDAS 3 DEB","1   188U 61018C   20276.24353149 +.00000046 +00000-0 +15445-1 0  9991","2   188 091.1794 117.2074 0101470 155.2839 205.2943 08.93799338932017"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","MIDAS 4","1961-028A","EARTH","TEME","UTC","SGP4","2020-10-02T10:32:14.050464","8.67762032","0.01381700","95.8436","145.4137","207.0660","152.2937","0","U","192","999","86741","0.01034100000000","0.00000019","0.0000000000000","10003.103","165.944","3763.180","3486.755","PAYLOAD","LARGE","US","1961-10-21","AFWTR","","2840178","162602870","0 MIDAS 4","1   192U 61028A   20276.43905151 +.00000019 +00000-0 +10341-1 0  9994","2   192 095.8436 145.4137 0138170 207.0660 152.2937 08.67762032867411"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T06:16:09","18 SPCS","MIDAS 4 DEB","1961-028C","EARTH","TEME","UTC","SGP4","2020-10-02T03:43:22.865664","8.70061887","0.03812260","95.8339","167.2969","77.4313","286.8896","0","U","194","999","87230","0.02861300000000","0.00000066","0.0000000000000","9985.467","165.505","3988.004","3226.660","DEBRIS","MEDIUM","US","1961-10-21","AFWTR","","2839644","162590211","0 MIDAS 4 DEB","1   194U 61028C   20276.15512576  .00000066  00000-0  28613-1 0  9993","2   194  95.8339 167.2969 0381226  77.4313 286.8896  8.70061887872302"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","MIDAS 4 DEB","1961-028D","EARTH","TEME","UTC","SGP4","2020-10-01T23:54:38.151360","8.65617325","0.01432760","95.8537","127.9702","292.1834","66.3870","0","U","195","999","86270","-0.00113480000000","-0.00000006","0.0000000000000","10019.619","166.355","3785.041","3497.927","DEBRIS","MEDIUM","US","1961-10-21","AFWTR","","2840178","162602762","0 MIDAS 4 DEB","1   195U 61028D   20275.99627490 -.00000006 +00000-0 -11348-2 0  9991","2   195 095.8537 127.9702 0143276 292.1834 066.3870 08.65617325862700"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","MIDAS 3 DEB","1961-018D","EARTH","TEME","UTC","SGP4","2020-10-02T12:13:21.987264","8.89673547","0.01022620","91.1927","112.7551","57.6627","303.4097","0","U","196","999","92339","0.00462690000000","0.00000014","0.0000000000000","9838.179","161.857","3560.651","3359.436","DEBRIS","MEDIUM","US","1961-07-12","AFWTR","","2840178","162602598","0 MIDAS 3 DEB","1   196U 61018D   20276.50928226 +.00000014 +00000-0 +46269-2 0  9997","2   196 091.1927 112.7551 0102262 057.6627 303.4097 08.89673547923394"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","TRANSIT 4B","1961-031A","EARTH","TEME","UTC","SGP4","2020-10-02T13:22:57.313920","13.63540212","0.01012930","32.4400","356.2797","231.1324","128.0223","0","U","202","999","93641","0.00004280100000","0.00000060","0.0000000000000","7400.990","105.607","1097.822","947.889","PAYLOAD","LARGE","US","1961-11-15","AFETR","","2840178","162602395","0 TRANSIT 4B","1   202U 61031A   20276.55760780 +.00000060 +00000-0 +42801-4 0  9995","2   202 032.4400 356.2797 0101293 231.1324 128.0223 13.63540212936418"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR R/B","1961-031C","EARTH","TEME","UTC","SGP4","2020-10-02T10:54:15.907392","13.64877959","0.00991950","32.4430","75.1951","293.8307","65.1943","0","U","204","999","93815","0.00000964960000","0.00000031","0.0000000000000","7396.154","105.503","1091.385","944.653","ROCKET BODY","LARGE","US","1961-11-15","AFETR","","2840178","162603520","0 THOR ABLESTAR R/B","1   204U 61031C   20276.45435078 +.00000031 +00000-0 +96496-5 0  9993","2   204 032.4430 075.1951 0099195 293.8307 065.1943 13.64877959938150"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","TRAAC","1961-031B","EARTH","TEME","UTC","SGP4","2020-10-02T06:58:17.624928","13.62413997","0.01018850","32.4399","132.4828","19.4475","340.9995","0","U","205","999","93469","0.00002966600000","0.00000045","0.0000000000000","7405.069","105.694","1102.380","951.487","PAYLOAD","MEDIUM","US","1961-11-15","AFETR","","2840178","162602383","0 TRAAC","1   205U 61031B   20276.29048177 +.00000045 +00000-0 +29666-4 0  9995","2   205 032.4399 132.4828 0101885 019.4475 340.9995 13.62413997934695"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BE","EARTH","TEME","UTC","SGP4","2020-10-02T11:14:34.517184","13.86062055","0.00493140","66.4566","93.0475","188.8460","171.1749","0","U","210","999","97636","0.00017061000000","0.00000120","0.0000000000000","7320.600","103.891","978.566","906.364","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162604323","0 THOR ABLESTAR DEB","1   210U 61015BE  20276.46845506 +.00000120 +00000-0 +17061-3 0  9992","2   210 066.4566 093.0475 0049314 188.8460 171.1749 13.86062055976369"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T14:26:09","18 SPCS","THOR ABLESTAR DEB","1961-015BK","EARTH","TEME","UTC","SGP4","2020-10-02T10:44:04.310304","13.88645415","0.00670720","66.8918","333.4943","5.2214","354.9549","0","U","223","999","193","0.00003531700000","-0.00000032","0.0000000000000","7311.518","103.698","982.423","884.343","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840115","162600579","0 THOR ABLESTAR DEB","1   223U 61015BK  20276.44727211 -.00000032  00000-0  35317-4 0  9994","2   223  66.8918 333.4943 0067072   5.2214 354.9549 13.88645415  1939"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BL","EARTH","TEME","UTC","SGP4","2020-10-02T13:57:55.322784","14.08048240","0.00598060","66.7388","15.5292","61.9400","310.3542","0","U","224","999","1885","0.00004413500000","-0.00000004","0.0000000000000","7244.195","102.269","909.384","822.735","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162602444","0 THOR ABLESTAR DEB","1   224U 61015BL  20276.58189031 -.00000004 +00000-0 +44135-4 0  9999","2   224 066.7388 015.5292 0059806 061.9400 310.3542 14.08048240018851"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BM","EARTH","TEME","UTC","SGP4","2020-10-02T12:49:17.827104","14.31517419","0.01121500","66.8003","312.2519","334.9866","24.5822","0","U","225","999","5897","0.00006152100000","0.00000088","0.0000000000000","7164.800","100.592","867.018","706.311","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162604005","0 THOR ABLESTAR DEB","1   225U 61015BM  20276.53423411 +.00000088 +00000-0 +61521-4 0  9997","2   225 066.8003 312.2519 0112150 334.9866 024.5822 14.31517419058974"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","TIROS 4","1962-002A","EARTH","TEME","UTC","SGP4","2020-10-02T13:20:27.843648","14.45683750","0.00783500","48.2969","68.7982","316.9206","42.5578","0","U","226","999","6686","0.00000767350000","-0.00000145","0.0000000000000","7117.917","99.606","795.551","684.014","PAYLOAD","MEDIUM","US","1962-02-08","AFETR","","2840178","162602714","0 TIROS 4","1   226U 62002A   20276.55587782 -.00000145 +00000-0 +76735-5 0  9998","2   226 048.2969 068.7982 0078350 316.9206 042.5578 14.45683750066860"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","DELTA 1 DEB (YO)","1962-002B","EARTH","TEME","UTC","SGP4","2020-10-02T04:57:23.511168","14.38273472","0.01313450","48.1482","331.6029","128.4579","232.8185","0","U","227","999","4413","0.00002039400000","-0.00000106","0.0000000000000","7142.345","100.120","858.021","670.399","DEBRIS","SMALL","US","1962-02-08","AFETR","","2840178","162602879","0 DELTA 1 DEB (YO)","1   227U 62002B   20276.20652212 -.00000106 +00000-0 +20394-4 0  9998","2   227 048.1482 331.6029 0131345 128.4579 232.8185 14.38273472044139"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","DELTA 1 DEB (YO)","1962-002C","EARTH","TEME","UTC","SGP4","2020-10-02T10:30:52.193376","15.01404728","0.00143710","48.4304","335.3419","54.4162","305.8098","0","U","228","999","12729","0.00003276800000","0.00000165","0.0000000000000","6940.700","95.910","572.540","552.591","DEBRIS","SMALL","US","1962-02-08","AFETR","","2840178","162603761","0 DELTA 1 DEB (YO)","1   228U 62002C   20276.43810409 +.00000165 +00000-0 +32768-4 0  9990","2   228 048.4304 335.3419 0014371 054.4162 305.8098 15.01404728127299"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BN","EARTH","TEME","UTC","SGP4","2020-10-02T07:02:56.626080","13.96118158","0.00996270","66.8822","127.7270","237.1904","121.9554","0","U","230","999","1480","0.00004819400000","-0.00000008","0.0000000000000","7285.405","103.143","979.852","834.688","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162602887","0 THOR ABLESTAR DEB","1   230U 61015BN  20276.29371095 -.00000008 +00000-0 +48194-4 0  9990","2   230 066.8822 127.7270 0099627 237.1904 121.9554 13.96118158014807"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BQ","EARTH","TEME","UTC","SGP4","2020-10-02T12:00:42.364512","13.99295986","0.00557450","66.8223","334.2291","156.5292","203.8355","0","U","232","999","1534","0.00007039500000","0.00000026","0.0000000000000","7274.371","102.908","936.787","855.685","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162604977","0 THOR ABLESTAR DEB","1   232U 61015BQ  20276.50049033 +.00000026 +00000-0 +70395-4 0  9997","2   232 066.8223 334.2291 0055745 156.5292 203.8355 13.99295986015346"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BR","EARTH","TEME","UTC","SGP4","2020-10-02T07:17:50.014176","14.61748930","0.00324180","66.8493","233.5531","311.4415","48.3916","0","U","233","999","7180","0.00018808000000","0.00000845","0.0000000000000","7065.669","98.512","710.439","664.628","DEBRIS","MEDIUM","US","1961-06-29","AFETR","","2840178","162602374","0 THOR ABLESTAR DEB","1   233U 61015BR  20276.30405109 +.00000845 +00000-0 +18808-3 0  9995","2   233 066.8493 233.5531 0032418 311.4415 048.3916 14.61748930071805"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BS","EARTH","TEME","UTC","SGP4","2020-10-02T10:42:29.295360","14.02253239","0.00757180","66.8758","297.0803","208.7018","150.9891","0","U","234","999","1913","0.00010212000000","0.00000082","0.0000000000000","7264.140","102.691","941.007","831.002","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162602438","0 THOR ABLESTAR DEB","1   234U 61015BS  20276.44617240 +.00000082 +00000-0 +10212-3 0  9996","2   234 066.8758 297.0803 0075718 208.7018 150.9891 14.02253239019132"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T14:36:09","18 SPCS","THOR ABLESTAR DEB","1961-015BT","EARTH","TEME","UTC","SGP4","2020-10-02T12:15:48.168288","14.08662420","0.01598700","66.9539","90.1869","101.8904","260.0162","0","U","235","999","2811","0.00013142000000","0.00000176","0.0000000000000","7242.089","102.224","979.733","748.175","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840153","162601319","0 THOR ABLESTAR DEB","1   235U 61015BT  20276.51097417  .00000176  00000-0  13142-3 0  9992","2   235  66.9539  90.1869 0159870 101.8904 260.0162 14.08662420 28118"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","THOR ABLESTAR DEB","1961-015BY","EARTH","TEME","UTC","SGP4","2020-10-02T03:04:44.297472","13.97293590","0.00310320","66.4645","193.5175","328.6251","31.2975","0","U","243","999","99181","0.00021118000000","0.00000217","0.0000000000000","7281.319","103.056","925.779","880.588","DEBRIS","SMALL","US","1961-06-29","AFETR","","2840178","162603957","0 THOR ABLESTAR DEB","1   243U 61015BY  20276.12829048 +.00000217 +00000-0 +21118-3 0  9999","2   243 066.4645 193.5175 0031032 328.6251 031.2975 13.97293590991812"
